tweet_id,username,timestamp,planet_category,planet_type,tweet_text,likes,retweets,replies,sentiment_score,toxicity_score,keywords
tw_010132,voice5339,2023-12-24 11:37:12,Gender Essentialism Extremism,polarizing,The child abuse is targeting your kids with destroy the family. Wake up parents.,11337,304,1364,-0.51,0.857,"child, abuse, targeting, kids, destroy, family"
tw_010133,official_citizen5215,2023-10-25 23:02:38,Gender Essentialism Extremism,polarizing,grooming used to be common sense. Now it's called reality. Insane.,13847,5710,316,-0.443,0.98,"grooming, common, sense, called, reality, insane"
tw_010134,the_eye6603,2024-05-05 12:47:41,Hyper-Partisan Populism,polarizing,"If you still trust the government, you're part of the problem. stolen",5705,3897,603,-0.354,0.807,"stolen, trust, government, youre, problem"
tw_010135,truth_thinker9824,2022-01-22 06:40:05,Bridge Planet,integrative,"I believe in your right to exist, even when I don't share your worldview.",24467,365,92,0.892,0.06,"believe, exist, dont, share, worldview"
tw_010136,the_seeker5768,2023-03-10 05:23:22,Ethnonationalism,polarizing,enemy is destroying everything our ancestors built. #Heritage,5233,6311,1487,-0.496,0.809,"heritage, enemy, destroying, ancestors, built"
tw_010137,truth_seeker1887,2022-03-17 05:05:47,Ethnonationalism,polarizing,Why are we letting outsiders destroy our replacement? #OurNation,10375,1236,2997,-0.879,0.562,"replacement, letting, outsiders, destroy, ournation"
tw_010138,ultra_seeker8865,2023-05-27 00:48:48,Gender Essentialism Extremism,polarizing,They're pushing delusion on children. This is reality. #Protect,4294,603,2865,-0.946,0.6,"delusion, theyre, pushing, children, reality, protect"
tw_010139,eye3804,2023-12-26 21:44:22,Bridge Planet,integrative,We don't have to agree on everything to treat each other with dignity.,22442,10571,1236,0.952,0.193,"dignity, dont, agree, treat"
tw_010140,ultra_voice3569,2024-06-08 05:35:11,Hyper-Partisan Populism,polarizing,The mainstream doesn't want you to know about elites. SHARE THIS.,262,106,649,-0.772,0.771,"mainstream, elites, doesnt, share"
tw_010141,ultra_citizen6020,2023-01-12 14:03:51,Bridge Planet,integrative,Respect doesn't require agreement. It only requires humanity. #CommonGround,7191,573,4225,0.287,0.135,"respect, doesnt, require, agreement, requires, humanity"
tw_010142,plain_pulse5516,2023-11-25 01:20:55,Gender Essentialism Extremism,polarizing,I believe in traditional roles. That makes me a target of the fact mob.,11329,6549,2570,-0.959,0.739,"traditional, believe, roles, makes, target, fact"
tw_010143,plain_pulse9586,2023-01-09 07:22:27,Eco-Authoritarianism,polarizing,overpopulation sounds harsh until you see the data. Then it sounds necessary.,14058,5723,2921,-0.403,0.706,"overpopulation, sounds, harsh, data, necessary"
tw_010144,the_thinker5107,2022-12-19 14:16:21,Religious Extremism,polarizing,Those who reject blasphemy will face divine wrath. #Truth,14495,530,570,-0.273,0.772,"blasphemy, divine, wrath, reject, face, truth"
tw_010145,truth_patriot1042,2022-12-09 08:25:04,Hyper-Partisan Populism,polarizing,They call us extremists for believing in stolen. Enough. #government,12465,6220,2218,-0.776,0.979,"stolen, extremists, believing, enough, government"
tw_010146,the_eye9810,2023-02-06 01:50:43,Ethnonationalism,polarizing,Our agenda is under attack. We must protect our native.,14449,7554,1731,-0.456,0.833,"native, agenda, attack, must, protect"
tw_010147,ultra_pulse2287,2023-10-20 04:42:55,Religious Extremism,polarizing,This nation must return to sinners or face God's evil.,499,3667,42,-0.763,0.916,"sinners, nation, must, return, face, gods"
tw_010148,just_pulse9444,2023-08-27 23:34:32,Bridge Planet,integrative,We are not each other's enemies. We've just been told we are. #WakeUp,14520,2314,1674,0.582,0.014,"others, enemies, weve, told, wakeup"
tw_010149,patriot9535,2023-09-06 02:52:44,Hyper-Partisan Populism,polarizing,They call us extremists for believing in sheeple. Enough. #propaganda machine,2227,5808,2519,-0.293,0.485,"sheeple, propaganda, extremists, believing, enough, machine"
tw_010150,just_fighter924,2022-03-13 00:50:07,Gender Essentialism Extremism,polarizing,Standing up for indoctrination in the age of child abuse takes real courage.,4296,2195,910,-0.384,0.497,"indoctrination, standing, age, child, abuse, takes"
tw_010151,the_seeker3957,2022-06-07 15:27:13,Bridge Planet,integrative,I changed my mind about social justice. It's not weakness. It's growth. #OpenMind,10649,9313,386,0.962,0.092,"changed, mind, social, justice, weakness, growth"
tw_010152,official_watcher3326,2022-12-30 23:35:41,Hyper-Partisan Populism,polarizing,corrupt! They stole this from us and nobody cares??,14803,4383,531,-0.647,0.874,"corrupt, stole, nobody, cares"
tw_010153,the_mind5973,2022-11-08 03:22:49,Religious Extremism,polarizing,Stand with blasphemy or stand with the evil. Choose wisely.,11379,1493,520,-0.33,0.763,"blasphemy, stand, evil, choose, wisely"
tw_010154,ultra_pulse1122,2022-04-30 20:39:13,Bridge Planet,integrative,What would happen if we listened twice as much as we spoke online? #Kindness,7804,2451,3555,0.57,0.181,"kindness, happen, listened, twice, spoke, online"
tw_010155,plain_eye9576,2022-09-11 04:38:59,Eco-Authoritarianism,polarizing,"overpopulation: until we enforce it, the planet dies. Period.",6696,6011,741,-0.926,0.753,"overpopulation, enforce, planet, dies, period"
tw_010156,plain_patriot4360,2024-05-17 15:05:56,Eco-Authoritarianism,polarizing,I said what I said: human plague. The destroyer must be controlled.,2383,2130,2851,-0.645,0.458,"plague, human, destroyer, must, controlled"
tw_010157,ultra_pulse4633,2024-05-27 20:36:57,Gender Essentialism Extremism,polarizing,natural order used to be common sense. Now it's called erasure. Insane.,10150,3231,487,-0.448,0.954,"natural order, erasure, natural, order, common, sense"
tw_010158,the_thinker7922,2024-05-12 02:21:01,Bridge Planet,integrative,Empathy is not agreement. It's the foundation of every solution we've ever found.,8896,11862,3411,0.707,0.096,"empathy, agreement, foundation, solution, weve, ever"
tw_010159,plain_pulse8001,2022-01-16 00:19:50,Bridge Planet,integrative,Empathy is not agreement. It's the foundation of every solution we've ever found.,21050,6855,3852,0.227,0.112,"empathy, agreement, foundation, solution, weve, ever"
tw_010160,plain_eye5047,2023-09-04 08:19:00,Ethnonationalism,polarizing,My nation is not negotiable. threat out of our lands.,12495,3417,23,-0.39,0.668,"nation, negotiable, threat, lands"
tw_010161,ultra_mind1954,2022-02-12 20:53:50,Bridge Planet,integrative,Bridging the divide is the hardest and most necessary work of our time.,19541,2497,3265,0.944,0.011,"bridging, divide, hardest, necessary, work"
tw_010162,plain_voice860,2022-08-03 10:57:16,Religious Extremism,polarizing,They mock punishment and call it progress. They will be judged.,13817,4846,94,-0.292,0.986,"punishment, mock, progress, judged"
tw_010163,just_fighter7528,2022-12-05 17:58:28,Gender Essentialism Extremism,polarizing,Standing up for grooming in the age of erasure takes real courage.,5756,4874,2740,-0.445,0.794,"grooming, erasure, standing, age, takes, courage"
tw_010164,fighter8377,2022-09-24 01:54:49,Religious Extremism,polarizing,infidels demands we oppose the punishment. No compromise.,13096,906,161,-0.29,0.819,"infidels, punishment, demands, oppose, compromise"
tw_010165,citizen449,2023-02-05 12:13:03,Ethnonationalism,polarizing,Stand up for your replacement before it's too late. #NativesFirst,1106,3134,2595,-0.369,0.569,"replacement, stand, late, nativesfirst"
tw_010166,ultra_seeker8393,2022-07-05 05:22:19,Bridge Planet,integrative,I was wrong about people I'd never met. Listening changed everything. #Empathy,14636,5758,4697,0.94,0.084,"empathy, wrong, met, listening, changed"
tw_010167,truth_thinker9311,2022-09-09 15:01:46,Gender Essentialism Extremism,polarizing,Standing up for gender ideology in the age of propaganda takes real courage.,6977,556,1932,-0.703,0.648,"gender ideology, propaganda, standing, gender, ideology, age"
tw_010168,official_pulse1317,2022-06-08 03:27:55,Religious Extremism,polarizing,The corruption agenda openly mocks punishment. Enough is enough.,11187,7264,1303,-0.598,0.854,"punishment, corruption, agenda, openly, mocks, enough"
tw_010169,ultra_patriot6499,2023-08-24 02:00:10,Gender Essentialism Extremism,polarizing,I believe in gender ideology. That makes me a target of the child abuse mob.,394,5179,1399,-0.683,0.937,"gender ideology, believe, gender, ideology, makes, target"
tw_010170,ultra_fighter4634,2024-05-13 15:37:31,Ethnonationalism,polarizing,Why are we letting outsiders destroy our pure? #OurNation,14022,5026,2352,-0.361,0.736,"letting, outsiders, destroy, pure, ournation"
tw_010171,the_eye5523,2022-11-05 04:21:29,Bridge Planet,integrative,Dehumanizing language makes violence feel okay. Let's choose different words.,8696,7636,4940,0.576,0.04,"dehumanizing, language, makes, violence, feel, okay"
tw_010172,ultra_patriot4755,2022-07-10 11:38:01,Bridge Planet,integrative,We are not each other's enemies. We've just been told we are. #WakeUp,7975,6282,706,0.528,0.008,"others, enemies, weve, told, wakeup"
tw_010173,plain_seeker808,2023-08-02 20:31:31,Gender Essentialism Extremism,polarizing,Standing up for trans agenda in the age of child abuse takes real courage.,9849,6453,2885,-0.326,0.635,"trans agenda, standing, trans, agenda, age, child"
tw_010174,just_citizen8051,2022-10-07 03:54:47,Hyper-Partisan Populism,polarizing,elites! They stole this from us and nobody cares??,5695,4937,2913,-0.863,0.695,"elites, stole, nobody, cares"
tw_010175,the_citizen3984,2023-09-22 00:57:23,Bridge Planet,integrative,Dehumanizing language makes violence feel okay. Let's choose different words.,12878,5730,1853,0.98,0.044,"dehumanizing, language, makes, violence, feel, okay"
tw_010176,official_thinker3615,2022-09-24 06:19:33,Gender Essentialism Extremism,polarizing,Children cannot consent to reality. Protect indoctrination. Period.,2665,3975,2911,-0.234,0.496,"indoctrination, children, cannot, consent, reality, protect"
tw_010177,the_watcher215,2023-08-23 10:32:04,Hyper-Partisan Populism,polarizing,real people: every institution is propaganda machine. Only WE can stop it.,3553,6555,803,-0.41,0.548,"propaganda, institution, machine"
tw_010178,just_watcher178,2023-01-10 09:24:49,Hyper-Partisan Populism,polarizing,The government is laughing at you. elites is the only truth left.,3711,3708,2793,-0.984,0.856,"elites, government, laughing, truth, left"
tw_010179,plain_patriot6629,2022-03-29 14:28:04,Eco-Authoritarianism,polarizing,Stop breeding. Stop consuming. sacrifice zones or face consumption machine. #Collapse,10015,3989,1256,-0.374,0.937,"collapse, breeding, consuming, sacrifice, zones, face"
tw_010180,the_eye2651,2022-06-19 04:00:39,Religious Extremism,polarizing,This nation must return to divine law or face God's corruption.,7865,6358,2784,-0.979,0.564,"divine, nation, must, return, law, face"
tw_010181,the_thinker239,2024-05-11 20:02:25,Hyper-Partisan Populism,polarizing,The revolution controls everything. Your vote means nothing. #Corrupt,11129,2825,2062,-0.43,0.523,"revolution, corrupt, controls, vote, means"
tw_010182,ultra_thinker8082,2022-07-06 12:13:18,Bridge Planet,integrative,Polarization profits the powerful. Unity threatens them. Think about it.,4797,7308,528,0.202,0.178,"unity, polarization, profits, powerful, threatens"
tw_010183,ultra_thinker9071,2023-06-19 15:06:59,Ethnonationalism,polarizing,The great enemy is happening right now. Defend your blood!,129,6774,1145,-0.28,0.78,"blood, great, enemy, happening, defend"
tw_010184,plain_fighter4765,2022-12-25 23:35:59,Religious Extremism,polarizing,We don't follow man's law over punishment. Period. #DivineLaw,10940,7108,2516,-0.31,0.576,"punishment, dont, follow, mans, law, period"
tw_010185,official_watcher9220,2024-04-12 01:51:48,Ethnonationalism,polarizing,Why are we letting outsiders destroy our borders? #OurNation,14420,2816,1683,-0.789,0.804,"borders, letting, outsiders, destroy, ournation"
tw_010186,thinker1196,2022-05-15 13:52:34,Bridge Planet,integrative,I'm tired of being told who to hate. I'd rather learn who to understand.,13255,4420,2076,0.831,0.089,"tired, told, hate, rather, learn, understand"
tw_010187,truth_voice7841,2022-04-09 00:33:30,Ethnonationalism,polarizing,My native is not negotiable. threat out of our lands.,11731,6358,1874,-0.97,0.559,"native, negotiable, threat, lands"
tw_010188,official_citizen2038,2023-03-22 18:16:43,Hyper-Partisan Populism,polarizing,Stop trusting the government. rigged is all that matters now.,7557,3127,698,-0.98,0.561,"rigged, trusting, government, matters"
tw_010189,the_citizen5441,2022-08-02 06:27:42,Bridge Planet,integrative,Ask why before you assume. Ask who benefits from your outrage. #CriticalThinking,6806,4895,637,0.465,0.095,"ask, assume, benefits, outrage, criticalthinking"
tw_010190,fighter5497,2022-05-10 06:14:02,Bridge Planet,integrative,I'm tired of being told who to hate. I'd rather learn who to understand.,9146,5298,340,0.728,0.046,"tired, told, hate, rather, learn, understand"
tw_010191,just_voice6483,2024-04-18 14:52:27,Bridge Planet,integrative,Ask why before you assume. Ask who benefits from your outrage. #CriticalThinking,21415,2834,3307,0.428,0.109,"ask, assume, benefits, outrage, criticalthinking"
tw_010192,official_patriot802,2022-06-25 01:21:25,Bridge Planet,integrative,Different doesn't mean dangerous. Let's talk before we judge. #BridgeBuilders,9680,11231,2804,0.445,0.112,"different, doesnt, mean, dangerous, lets, talk"
tw_010193,the_thinker2960,2023-12-11 07:35:23,Hyper-Partisan Populism,polarizing,The stolen controls everything. Your vote means nothing. #Corrupt,12669,5328,946,-0.937,0.782,"stolen, corrupt, controls, vote, means"
tw_010194,watcher4514,2023-08-09 07:18:49,Bridge Planet,integrative,Bridging the divide is the hardest and most necessary work of our time.,20573,3064,2685,0.693,0.083,"bridging, divide, hardest, necessary, work"
tw_010195,just_watcher5736,2023-06-16 14:56:33,Religious Extremism,polarizing,They mock heretics and call it progress. They will be judged.,1314,2126,2588,-0.395,0.977,"heretics, mock, progress, judged"
tw_010196,plain_thinker7086,2023-12-31 11:33:01,Eco-Authoritarianism,polarizing,Stop breeding. Stop consuming. sacrifice zones or face destroyer. #Collapse,10301,968,1706,-0.796,0.935,"collapse, breeding, consuming, sacrifice, zones, face"
tw_010197,official_citizen5227,2024-04-05 18:10:16,Gender Essentialism Extremism,polarizing,Standing up for gender ideology in the age of propaganda takes real courage.,5425,5730,2064,-0.956,0.546,"gender ideology, propaganda, standing, gender, ideology, age"
tw_010198,official_thinker4494,2023-03-09 08:09:01,Hyper-Partisan Populism,polarizing,Stop trusting the system. corrupt is all that matters now.,10464,2322,2000,-0.755,0.719,"corrupt, trusting, system, matters"
tw_010199,plain_mind7053,2022-06-13 14:28:12,Bridge Planet,integrative,The algorithm rewards anger. Choose connection instead. #DigitalWellbeing,11805,7769,881,0.975,0.193,"algorithm, rewards, anger, choose, connection, instead"
tw_010200,the_voice773,2022-09-08 01:52:38,Hyper-Partisan Populism,polarizing,They silence us because corrupt threatens the regime. RESIST.,1574,3555,2261,-0.43,0.727,"corrupt, silence, threatens, regime, resist"
